ENGL*234,The Short Story in English,English (ENGL),Units: 3.00
ENGL*235,Life Writing,English (ENGL),Units: 3.00
ENGL*237,Children's Literature,English (ENGL),Units: 3.00
ENGL*238,Comics and Graphic Novels,English (ENGL),Units: 3.00
ENGL*244,Modern British Fiction,English (ENGL),Units: 3.00
ENGL*245,Modern British Poetry and Drama,English (ENGL),Units: 3.00
ENGL*251,Authors in Context: Special Topics I,English (ENGL),Units: 3.00
ENGL*252,Authors in Context: Special Topics II,English (ENGL),Units: 3.00
ENGL*256,Shakespeare,English (ENGL),Units: 6.00
ENGL*257,Elizabethan Shakespeare,English (ENGL),Units: 3.00
ENGL*258,Jacobean Shakespeare,English (ENGL),Units: 3.00
ENGL*259,Global Shakespeare,English (ENGL),Units: 3.00
ENGL*271,Issues and Themes: Special Topics I,English (ENGL),Units: 3.00
ENGL*272,Issues and Themes: Special Topics II,English (ENGL),Units: 3.00
ENGL*273,Literature and the Fantastic,English (ENGL),Units: 3.00
ENGL*274,Literature and War,English (ENGL),Units: 3.00
ENGL*276,Literature and the Environment,English (ENGL),Units: 3.00
ENGL*277,Literature and Gender,English (ENGL),Units: 3.00
ENGL*278,Literature And Place,English (ENGL),Units: 3.00
ENGL*279,Literature and Censorship,English (ENGL),Units: 3.00
ENGL*281,Legends of King Arthur: Medieval to Modern,English (ENGL),Units: 3.00
ENGL*283,Contemporary Canadian Literature,English (ENGL),Units: 6.00
ENGL*284,Issues and Themes in Canadian Literature I,English (ENGL),Units: 3.00
ENGL*285,Issues and Themes in Canadian Literature II,English (ENGL),Units: 3.00
ENGL*287,Unsettling Kingston/Ka'tarokwi,English (ENGL),Units: 3.00
ENGL*290,Seminar in Literature Interpretation,English (ENGL),Units: 3.00
ENGL*291,Literature on Screen and Stage,English (ENGL),Units: 3.00
ENGL*292,Introduction to Literary Criticism and Theory,English (ENGL),Units: 6.00
ENGL*293,Introductory Approaches to Cultural Studies,English (ENGL),Units: 3.00
ENGL*294,Cultural Studies: Theory into Practice,English (ENGL),Units: 3.00
ENGL*296,Introduction to Literary Criticism and Theory l,English (ENGL),Units: 3.00
ENGL*297,Introduction to Literary Criticism and Theory ll,English (ENGL),Units: 3.00
ENGL*306,The Northern World: Vikings and Saxons,English (ENGL),Units: 6.00
ENGL*310,Medieval Literature of the British Isles,English (ENGL),Units: 6.00
ENGL*311,Middle English Literature,English (ENGL),Units: 6.00
ENGL*312,Literatures and Cultures of the Medieval World,English (ENGL),Units: 6.00
ENGL*315,Romance: Medieval to Early Modern,English (ENGL),Units: 6.00
ENGL*321,Renaissance Poetry and Prose,English (ENGL),Units: 6.00
ENGL*326,Shakespeare and Renaissance Drama,English (ENGL),Units: 6.00
ENGL*330,Restoration and 18th Century Literature,English (ENGL),Units: 6.00
ENGL*335,English Drama to 1700,English (ENGL),Units: 6.00
ENGL*336,Early Modern Prose Fiction,English (ENGL),Units: 6.00
ENGL*340,Romantic Literature,English (ENGL),Units: 6.00
ENGL*347,American Literature and the Long 19th Century,English (ENGL),Units: 6.00
ENGL*349,19th -Century Transatlantic Literature,English (ENGL),Units: 6.00
ENGL*351,Victorian Literature,English (ENGL),Units: 6.00
ENGL*352,Romance and Gothic,English (ENGL),Units: 6.00
ENGL*356,British Fiction of the 19th Century,English (ENGL),Units: 6.00
ENGL*357,19th -Century British Literature and Visual Culture,English (ENGL),Units: 6.00
ENGL*360,Modern Literature,English (ENGL),Units: 6.00
ENGL*365,Modern and Contemporary Poetry,English (ENGL),Units: 6.00
ENGL*369,Modern and Contemporary Prose Fiction,English (ENGL),Units: 6.00
ENGL*370,Contemporary Literature,English (ENGL),Units: 6.00
ENGL*375,American Literature,English (ENGL),Units: 6.00
ENGL*380,Literature and Culture in Canada,English (ENGL),Units: 6.00
ENGL*382,Postcolonial Literature in Context,English (ENGL),Units: 6.00
ENGL*387,Literature and Modern Media,English (ENGL),Units: 6.00
ENGL*389,Context North America,English (ENGL),Units: 6.00
ENGL*411,Topics in Medieval Literature I,English (ENGL),Units: 3.00
ENGL*412,Topics in Medieval Literature II,English (ENGL),Units: 3.00
ENGL*420,Studies in Renaissance Literature,English (ENGL),Units: 6.00
ENGL*421,Topics in Renaissance Literature I,English (ENGL),Units: 3.00
ENGL*422,Topics in Renaissance Literature II,English (ENGL),Units: 3.00
ENGL*431,Topics in Restoration and 18th -Century Literature I,English (ENGL),Units: 3.00
ENGL*432,Topics in Restoration and 18th -Century Literature II,English (ENGL),Units: 3.00
ENGL*436,Group I: Special Topics I,English (ENGL),Units: 3.00
ENGL*437,Group I: Special Topics II,English (ENGL),Units: 3.00
ENGL*440,Studies in Romanticism,English (ENGL),Units: 6.00
ENGL*441,Topics in Romanticism I,English (ENGL),Units: 3.00
ENGL*442,Topics in Romanticism II,English (ENGL),Units: 3.00
ENGL*446,Topics in Literature of the Americas I,English (ENGL),Units: 3.00
ENGL*447,Topics in Literature of the Americas II,English (ENGL),Units: 3.00
ENGL*450,Studies in Victorian Literature,English (ENGL),Units: 6.00
ENGL*451,Topics in Victorian Literature I,English (ENGL),Units: 3.00
ENGL*452,Topics in Victorian Literature II,English (ENGL),Units: 3.00
ENGL*456,Group II: Special Topics I,English (ENGL),Units: 3.00
ENGL*457,Group II: Special Topics II,English (ENGL),Units: 3.00
ENGL*461,Topics in Modern/Contemporary British Literature I,English (ENGL),Units: 3.00
ENGL*462,Topics In Modern/Contemporary British Literature II,English (ENGL),Units: 3.00
ENGL*464,Literary Modernism,English (ENGL),Units: 6.00
ENGL*465,Studies in Modern/Contemporary Canadian Literature,English (ENGL),Units: 6.00
ENGL*466,Topics in Modern/Contemporary Canadian Literature I,English (ENGL),Units: 3.00
ENGL*467,Topics in Modern/Contemporary Canadian Literature II,English (ENGL),Units: 3.00
ENGL*470,Studies in Modern/Contemporary American Literature,English (ENGL),Units: 6.00
ENGL*471,Topics in Modern/Contemporary American Literature I,English (ENGL),Units: 3.00
ENGL*472,Topics in Modern/Contemporary American Literature II,English (ENGL),Units: 3.00
ENGL*476,Topics in Postcolonial Literature I,English (ENGL),Units: 3.00
ENGL*477,Topics in Postcolonial Literature II,English (ENGL),Units: 3.00
ENGL*480,Studies in Indigenous Literatures,English (ENGL),Units: 6.00
ENGL*481,Topics in Indigenous Literatures I,English (ENGL),Units: 3.00
ENGL*482,Topics in Indigenous Literature II,English (ENGL),Units: 3.00
ENGL*486,Group III: Special Topics I,English (ENGL),Units: 3.00
ENGL*487,Group III: Special Topics II,English (ENGL),Units: 3.00
ENGL*488,Group III: Special Topics III,English (ENGL),Units: 3.00
ENGL*489,Group III: Special Topics IV,English (ENGL),Units: 3.00
ENGL*491,Topics in Literary Interpretation I,English (ENGL),Units: 3.00
ENGL*492,Topics in Literary Interpretation II,English (ENGL),Units: 3.00
ENGL*493,Topics in Literary Interpretation III,English (ENGL),Units: 3.00
ENGL*494,Topics in Literary Interpretation IV,English (ENGL),Units: 3.00
ENGL*495,Studies Literary Criticism and Theory,English (ENGL),Units: 6.00
ENGL*496,Topics in Literary Criticism and Theory I,English (ENGL),Units: 3.00
ENGL*497,Topics in Literary Criticism and Theory II,English (ENGL),Units: 3.00
ENGL*498,Topics in Literary Criticism and Theory III,English (ENGL),Units: 3.00
ENGL*499,Topics in Literary Criticism and Theory IV,English (ENGL),Units: 3.00
ENGL*590,Senior Essay Option,English (ENGL),Units: 3.00
ENGL*594,Independent Study,English (ENGL),Units: 3.00
ENGL*595,Independeng Study,English (ENGL),Units: 6.00
ENGL*596,Independent Study,English (ENGL),Units: 12.00
ENGL*597,Independent Study,English (ENGL),Units: 18.00
ENIN*140,Design Thinking,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*200,Foundations of Entrepreneurship,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*204,Publicity and Media Relations,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*205,Innovation for STEAM,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*207,Envisioning Disruptive Technologies,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*240,Explorations in Creativity,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*301,Creative Entrepreneurship,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*340,Topics in Innovation and Entrepreneurship,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENIN*400,Innovation Design Sprint,Entrepreneurship and Innovation - Ugrad (ENIN),Units: 3.00
ENSC*103,Environment and Sustainability,Environmental Science (ENSC),Units: 3.00
ENSC*200,Environmental History,Environmental Science (ENSC),Units: 3.00
ENSC*201,Environmental Toxicology and Chemical Risks,Environmental Science (ENSC),Units: 3.00
ENSC*230,Principles of Sustainability,Environmental Science (ENSC),Units: 3.00
ENSC*240,Intro To Ecological Econ,Environmental Science (ENSC),Units: 3.00
ENSC*290,Introduction to Ecological Economics,Environmental Science (ENSC),Units: 3.00
ENSC*301,Environmental Assessment,Environmental Science (ENSC),Units: 3.00
ENSC*305,Social Environments,Environmental Science (ENSC),Units: 3.00
ENSC*307,Marine Environmental Issues,Environmental Science (ENSC),Units: 3.00
ENSC*310,Environmental Policy,Environmental Science (ENSC),Units: 3.00
ENSC*311,Applied Environmental Policy,Environmental Science (ENSC),Units: 3.00
ENSC*315,Global Food Security, Agriculture, and Environment,Environmental Science (ENSC),Units: 3.00
ENSC*320,Wildlife Issues in a Changing World,Environmental Science (ENSC),Units: 3.00
ENSC*321,Environmental Justice in Global Context,Environmental Science (ENSC),Units: 3.00
ENSC*330,Applications of Sustainability,Environmental Science (ENSC),Units: 3.00
ENSC*390,Sustainability,Environmental Science (ENSC),Units: 3.00
ENSC*391,Practical Applications in Sustainability,Environmental Science (ENSC),Units: 3.00
ENSC*401,Ecological Assessment,Environmental Science (ENSC),Units: 3.00
ENSC*407,Global Water Issues,Environmental Science (ENSC),Units: 3.00
ENSC*410,Hons Proj In Environ Sustain,Environmental Science (ENSC),Units: 3.00
ENSC*420,Gender and Environments,Environmental Science (ENSC),Units: 3.00
ENSC*425,Ecotoxicology,Environmental Science (ENSC),Units: 3.00
ENSC*430,Honours Projects in Environmental Sustainability,Environmental Science (ENSC),Units: 6.00
ENSC*471,Environmental Analysis Methods,Environmental Science (ENSC),Units: 3.00
ENSC*480,Special Topics in Environmental Science,Environmental Science (ENSC),Units: 3.00
ENSC*482,Special Topics in Environmental Studies,Environmental Science (ENSC),Units: 3.00
ENSC*483,Special Topics in Environmental Studies II,Environmental Science (ENSC),Units: 3.00
ENSC*501,Independent Environmental Study,Environmental Science (ENSC),Units: 6.00
ENSC*502,Research Project Sustainability,Environmental Science (ENSC),Units: 12.00
ENSC*594,Independent Study,Environmental Science (ENSC),Units: 3.00
ENSC*595,Independent Study,Environmental Science (ENSC),Units: 6.00
ENSC*596,Independent Study,Environmental Science (ENSC),Units: 12.00
FILM*110,Film, Media and Screen Cultures,Film and Media (FILM),Units: 6.00
FILM*204,Introduction to Creative Industries,Film and Media (FILM),Units: 3.00
FILM*206,Research, Writing, and Presentation Methods,Film and Media (FILM),Units: 3.00
FILM*207,Writing Foundations for Film and Media,Film and Media (FILM),Units: 3.00
FILM*210,The Horror Film,Film and Media (FILM),Units: 3.00
FILM*214,Mobile Communications,Film and Media (FILM),Units: 3.00
FILM*215,Science Fiction Cinema,Film and Media (FILM),Units: 3.00
FILM*216,Historical Inquiry,Film and Media (FILM),Units: 3.00
FILM*217,Film and Media History and Theory Pre-1960,Film and Media (FILM),Units: 3.00
FILM*218,Film and Media History and Theory Post-1960,Film and Media (FILM),Units: 3.00
FILM*220,Disney Pixar DreamWorks,Film and Media (FILM),Units: 3.00
FILM*225,The Comedy Film,Film and Media (FILM),Units: 3.00
FILM*226,Critical Inquiry,Film and Media (FILM),Units: 3.00
FILM*236,Media and Cultural Studies,Film and Media (FILM),Units: 3.00
FILM*240,Media & Popular Culture,Film and Media (FILM),Units: 3.00
FILM*250,Fundamentals of Media Production,Film and Media (FILM),Units: 3.00
FILM*257,Film and Media Concept Development,Film and Media (FILM),Units: 3.00
FILM*260,Digital Media Theory and Practice,Film and Media (FILM),Units: 3.00
FILM*300,Hollywood: The Dream Factory,Film and Media (FILM),Units: 3.00
FILM*301,Studies in Cinemas of the Americas,Film and Media (FILM),Units: 3.00
FILM*302,Genre,Film and Media (FILM),Units: 3.00
FILM*303,World Cinemas,Film and Media (FILM),Units: 3.00
FILM*304,Creative Industries in 21st Century,Film and Media (FILM),Units: 3.00
FILM*305,European Narrative,Film and Media (FILM),Units: 3.00
FILM*306,Comparative Contemporary Film in Europe,Film and Media (FILM),Units: 3.00
FILM*307,Classics of European Cinema,Film and Media (FILM),Units: 3.00
FILM*308,Popular Cultures,Film and Media (FILM),Units: 3.00
FILM*312,Screenwriting,Film and Media (FILM),Units: 3.00
FILM*315,Communication Technologies and Creative Practice,Film and Media (FILM),Units: 3.00
FILM*316,Video Games and Culture,Film and Media (FILM),Units: 3.00
FILM*317,Art as Technology,Film and Media (FILM),Units: 3.00
FILM*318,Screen Curatorial Practices,Film and Media (FILM),Units: 3.00
FILM*320,Media and the Arts,Film and Media (FILM),Units: 3.00
FILM*322,Canadian Film and Television to 1980,Film and Media (FILM),Units: 3.00
FILM*324,Canadian Film and Media: Documentary/Experimental/Animation,Film and Media (FILM),Units: 3.00
FILM*325,Cinemas in Canada: Anglo-Canadian/Quebecois(e)/Indigenous,Film and Media (FILM),Units: 3.00
FILM*330,Gender and Media,Film and Media (FILM),Units: 3.00
FILM*331,Women and Film,Film and Media (FILM),Units: 3.00
FILM*332,Queer Cinemas,Film and Media (FILM),Units: 3.00
FILM*335,Culture and Technology,Film and Media (FILM),Units: 3.00
FILM*336,Film and Politics,Film and Media (FILM),Units: 3.00
FILM*337,Cinema and the City,Film and Media (FILM),Units: 3.00
FILM*338,Contemporary Issues in Cultural Studies,Film and Media (FILM),Units: 3.00
FILM*339,Media and Culture at the end of the 20th Century,Film and Media (FILM),Units: 3.00
FILM*340,Advertising and Consumer Culture,Film and Media (FILM),Units: 3.00
FILM*341,Studies in Mass Media,Film and Media (FILM),Units: 3.00
FILM*342,Studies in Alternative Media,Film and Media (FILM),Units: 3.00
FILM*343,Speculative Media Studies: Fictions, Fans, and Franchises,Film and Media (FILM),Units: 3.00
FILM*345,Television: Structure and Function,Film and Media (FILM),Units: 3.00
FILM*346,Television and Seriality,Film and Media (FILM),Units: 3.00
FILM*350,Moving Images Archives: The Politics of Preservation and Circulation,Film and Media (FILM),Units: 3.00
FILM*351,Documentary Production,Film and Media (FILM),Units: 3.00
FILM*352,Production: Issues of Form and Structure,Film and Media (FILM),Units: 3.00
FILM*353,Narrative Production,Film and Media (FILM),Units: 3.00
FILM*356,Animation Production,Film and Media (FILM),Units: 3.00
FILM*360,The Documentary Tradition,Film and Media (FILM),Units: 3.00
FILM*368,Animation Theory and Criticism,Film and Media (FILM),Units: 3.00
FILM*369,Advanced Animation,Film and Media (FILM),Units: 3.00
FILM*370,The Experimental Tradition,Film and Media (FILM),Units: 3.00
FILM*377,3D Animation for Virtual and Augmented Reality,Film and Media (FILM),Units: 3.00
FILM*378,Computational Cinema,Film and Media (FILM),Units: 3.00
FILM*381,Audience Reception,Film and Media (FILM),Units: 3.00
FILM*387,Cinematography and Visual Aesthetics,Film and Media (FILM),Units: 3.00
FILM*388,Indigenous Film & Media,Film and Media (FILM),Units: 3.00
FILM*389,The Music Video: Visual Art, Music, and Screen-Based Media,Film and Media (FILM),Units: 3.00
FILM*390,Open Media Production,Film and Media (FILM),Units: 3.00
FILM*391,Advanced Open Media Production,Film and Media (FILM),Units: 3.00
FILM*392,Video Production,Film and Media (FILM),Units: 3.00
FILM*393,Advanced Video Production,Film and Media (FILM),Units: 3.00
FILM*394,Post-Production,Film and Media (FILM),Units: 3.00
FILM*395,Internship,Film and Media (FILM),Units: 3.00
FILM*400,Special Topics in Film, Media, and Cultural Studies,Film and Media (FILM),Units: 3.00
FILM*410,Video Production for Digital Media,Film and Media (FILM),Units: 3.00
FILM*415,Contemporary Theory: Special Topic,Film and Media (FILM),Units: 3.00
FILM*416,Material Media Studies: Things, Ecologies, Affects,Film and Media (FILM),Units: 3.00
FILM*420,Special Topic: Advanced Approaches to Media Studies,Film and Media (FILM),Units: 3.00
FILM*422,Canadian Cinema: Special Topic,Film and Media (FILM),Units: 3.00
FILM*425,Advanced Film Criticism,Film and Media (FILM),Units: 3.00
FILM*430,Authorship: Special Topic,Film and Media (FILM),Units: 3.00
FILM*435,Culture and Representation: Special Topic I,Film and Media (FILM),Units: 3.00
FILM*440,Non-narrative Film: Special Topic,Film and Media (FILM),Units: 3.00
FILM*445,Narrative Film: Special Topic,Film and Media (FILM),Units: 3.00
FILM*447,Festival Spaces: Local Markets, Global Circulation,Film and Media (FILM),Units: 3.00
FILM*450,The Business of Media,Film and Media (FILM),Units: 3.00
FILM*451,Production: Special Topic,Film and Media (FILM),Units: 3.00
FILM*455,Cross-Platform Storytelling,Film and Media (FILM),Units: 3.00
FILM*456,The Video Essay,Film and Media (FILM),Units: 3.00
FILM*457,Film and Media Practicum l,Film and Media (FILM),Units: 1.50
FILM*458,Film and Media Practicum ll,Film and Media (FILM),Units: 1.50
FILM*459,Film and Media Practicum,Film and Media (FILM),Units: 3.00
FILM*460,Major Project,Film and Media (FILM),Units: 6.00
FILM*476,Social Documentary in Latin America,Film and Media (FILM),Units: 3.00
FILM*477,Black Aesthetics and Politics in Media: Studies in Race, Culture, and Art,Film and Media (FILM),Units: 3.00
FILM*500,Honours Thesis,Film and Media (FILM),Units: 6.00
FILM*501,Honours Thesis,Film and Media (FILM),Units: 3.00
FILM*510,Directed Studies,Film and Media (FILM),Units: 6.00
FILM*511,Directed Studies,Film and Media (FILM),Units: 3.00
FILM*512,Directed Studies,Film and Media (FILM),Units: 3.00
FILM*594,Independent Study,Film and Media (FILM),Units: 3.00
FILM*595,Independent Study,Film and Media (FILM),Units: 6.00
FILM*596,Independent Study,Film and Media (FILM),Units: 12.00
FILM*597,Independent Study,Film and Media (FILM),Units: 18.00
ARTF*100,Introductory Drawing,Fine Art (ARTF),Units: 6.00
ARTF*101,Fundamentals of Drawing and Painting,Fine Art (ARTF),Units: 3.00
ARTF*102,Fundamentals of Drawing and Sculpture,Fine Art (ARTF),Units: 3.00
ARTF*125,Introduction to Studio Art in Printmaking,Fine Art (ARTF),Units: 3.00
ARTF*127,Introductory Fine Art I,Fine Art (ARTF),Units: 6.00
ARTF*128,Introductory Fine Art II,Fine Art (ARTF),Units: 6.00
ARTF*227,Intermediate Fine Art I,Fine Art (ARTF),Units: 6.00
ARTF*228,Intermediate Fine Art II,Fine Art (ARTF),Units: 6.00
ARTF*260,Studies In Studio Practice,Fine Art (ARTF),Units: 3.00
ARTF*265,Intermediate Studies in Studio Practice,Fine Art (ARTF),Units: 3.00
ARTF*275,Digital Media in Studio Practice,Fine Art (ARTF),Units: 3.00
ARTF*337,Advanced Programs I,Fine Art (ARTF),Units: 9.00
ARTF*338,Advanced Programs II,Fine Art (ARTF),Units: 9.00
ARTF*447,Individual Programs I,Fine Art (ARTF),Units: 9.00
ARTF*448,Individual Programs II,Fine Art (ARTF),Units: 9.00
ARTF*594,Independent Study,Fine Art (ARTF),Units: 3.00
ARTF*595,Independent Study,Fine Art (ARTF),Units: 6.00
FREN*P10,Francais Intensif,French Language and Literature (FREN),Units: 6.00
FREN*106,Communication et culture I,French Language and Literature (FREN),Units: 3.00
FREN*107,Communication et culture II,French Language and Literature (FREN),Units: 3.00
FREN*111,Révision de la grammaire I,French Language and Literature (FREN),Units: 3.00
FREN*112,Révision de la grammaire II,French Language and Literature (FREN),Units: 3.00
FREN*118,Communication et Culture III,French Language and Literature (FREN),Units: 3.00
FREN*150,Français intermédiaire,French Language and Literature (FREN),Units: 6.00
FREN*219,Communication et Culture IV,French Language and Literature (FREN),Units: 3.00
FREN*225,French in the Professional Workplace,French Language and Literature (FREN),Units: 3.00
FREN*230,Analyse textuelle et étude de la langue,French Language and Literature (FREN),Units: 3.00
FREN*231,Rédaction et style,French Language and Literature (FREN),Units: 3.00
FREN*236,French For Healthcare Professionals,French Language and Literature (FREN),Units: 3.00
FREN*237,French For Government Professionals,French Language and Literature (FREN),Units: 3.00
FREN*238,French For Legal Professionals,French Language and Literature (FREN),Units: 3.00
FREN*239,Indigenous Arts and Cultures,French Language and Literature (FREN),Units: 3.00
FREN*241,Histoire culturelle et littéraire de l'Ancien Régime,French Language and Literature (FREN),Units: 3.00
FREN*285,Cinéma et société: aspects culturels de la francophonie,French Language and Literature (FREN),Units: 3.00
FREN*304,Introduction à la littérature française du Moyen Age,French Language and Literature (FREN),Units: 3.00
FREN*305,Le théâtre depuis 1945,French Language and Literature (FREN),Units: 3.00
FREN*313,Les Genres Litteraires Au Que.,French Language and Literature (FREN),Units: 3.00
FREN*315,Littérature française de la Renaissance,French Language and Literature (FREN),Units: 3.00
FREN*320,Communication et culture V,French Language and Literature (FREN),Units: 3.00
FREN*323,La littérature française de 19e,French Language and Literature (FREN),Units: 3.00
FREN*324,Le roman français du 20e siècle,French Language and Literature (FREN),Units: 3.00
FREN*325,Littérature contemporaine,French Language and Literature (FREN),Units: 3.00
FREN*327,Le Cinéma aujourd'hui: Études thématiques,French Language and Literature (FREN),Units: 3.00
FREN*331,Rédaction et style II,French Language and Literature (FREN),Units: 3.00
FREN*342,Histoire culturelle et littéraire de la France moderne et contemporaine,French Language and Literature (FREN),Units: 3.00
FREN*343,Histoire culturelle et littéraire de la francophonie et du Québec,French Language and Literature (FREN),Units: 3.00
FREN*350,Littératures autochtones comparés en Amérique du Nord,French Language and Literature (FREN),Units: 3.00
FREN*351,Ecrits de la Francophonie,French Language and Literature (FREN),Units: 3.00
FREN*352,Vers de nouveaux récits pour Haïti: Une introduction aux études haïtiennes,French Language and Literature (FREN),Units: 3.00
FREN*353,Phonétique et phonologie du français,French Language and Literature (FREN),Units: 3.00
FREN*360,Grammaire avancée,French Language and Literature (FREN),Units: 3.00
FREN*363,Histoire de la langue française,French Language and Literature (FREN),Units: 3.00
FREN*387,Littérature du 17e siècle,French Language and Literature (FREN),Units: 3.00
FREN*388,Littérature du 18e siècle,French Language and Literature (FREN),Units: 3.00
FREN*390,Genre et littérature,French Language and Literature (FREN),Units: 3.00
FREN*391,Auteurs et thèmes en littérature québécoise,French Language and Literature (FREN),Units: 3.00
FREN*392,Paris Through Literature, Painting, Cinema and Photography,French Language and Literature (FREN),Units: 3.00
FREN*393,Morphologie et lexicologie du français,French Language and Literature (FREN),Units: 3.00
FREN*394,Montréal interculturel: une métropole en représentation,French Language and Literature (FREN),Units: 3.00
FREN*396,Cinéma et culture québécoise,French Language and Literature (FREN),Units: 3.00
FREN*397,Les humanités médicales,French Language and Literature (FREN),Units: 3.00
FREN*450,Travaux pratiques: stylistique et traduction,French Language and Literature (FREN),Units: 3.00
FREN*498,Séminaire de lecture,French Language and Literature (FREN),Units: 6.00
FREN*499,Practicum and Seminar in Teaching French as a Second Language,French Language and Literature (FREN),Units: 6.00
FREN*501,Recherches dirigées I,French Language and Literature (FREN),Units: 3.00
FREN*502,Recherches dirigées II,French Language and Literature (FREN),Units: 3.00
FREN*503,Recherches en linguistique,French Language and Literature (FREN),Units: 3.00
FREN*593,General Examination,French Language and Literature (FREN),Units: 0.00
FRST*101,French Global,French Studies (FRST),Units: 3.00
FRST*105,Reading French,French Studies (FRST),Units: 3.00
FRST*125,Basic Business French,French Studies (FRST),Units: 3.00
FRST*290,Paris: Through Literature, Painting, Cinema and Photography,French Studies (FRST),Units: 3.00
FRST*294,Montreal: Interculturalism in Representation,French Studies (FRST),Units: 3.00
FRST*397,Medical Humanities,French Studies (FRST),Units: 3.00
GNDS*120,Women, Gender, Difference,Gender Studies (GNDS),Units: 3.00
GNDS*125,Gender, Race and Popular Culture,Gender Studies (GNDS),Units: 3.00
GNDS*211,Feminist Histories,Gender Studies (GNDS),Units: 3.00
GNDS*212,Racism, Colonialism and Resistance,Gender Studies (GNDS),Units: 3.00
GNDS*215,Introduction to Sexual and Gender Diversity,Gender Studies (GNDS),Units: 3.00
GNDS*280,Special Topics in Gender Studies,Gender Studies (GNDS),Units: 3.00
GNDS*282,Critical Approaches to Solidarity and Alliance Work,Gender Studies (GNDS),Units: 3.00
GNDS*285,Transgender Politics and Representation,Gender Studies (GNDS),Units: 3.00
GNDS*295,Comics and Politics,Gender Studies (GNDS),Units: 3.00
GNDS*311,Feminist Thought,Gender Studies (GNDS),Units: 3.00
GNDS*312,Black Feminisms,Gender Studies (GNDS),Units: 3.00
GNDS*315,Feminist Pedagogies,Gender Studies (GNDS),Units: 3.00
GNDS*320,HIV/AIDS Movements: Histories of Community Health Activism,Gender Studies (GNDS),Units: 3.00
GNDS*321,Gendering Opportunities - Women's Work,Gender Studies (GNDS),Units: 3.00
GNDS*325,Indigenous Meanings of Reproduction and Health,Gender Studies (GNDS),Units: 3.00
GNDS*326,Gender Diaspora and the Arts,Gender Studies (GNDS),Units: 3.00
GNDS*330,Gender and the Global South,Gender Studies (GNDS),Units: 3.00
GNDS*335,Science Fiction and Fantasy,Gender Studies (GNDS),Units: 3.00
GNDS*340,Indigenous Women, Feminism and Resistance,Gender Studies (GNDS),Units: 3.00
GNDS*345,Research Methods in Gender Studies,Gender Studies (GNDS),Units: 3.00
GNDS*350,Feminism Body & Visual Cult,Gender Studies (GNDS),Units: 3.00
GNDS*351,Gender Dress & Fashion,Gender Studies (GNDS),Units: 3.00
GNDS*352,Gender, Cloth and Globalization,Gender Studies (GNDS),Units: 3.00
GNDS*360,Masculinities: Cross Cultural Perspectives,Gender Studies (GNDS),Units: 3.00
GNDS*365,Gender Dialogues: Jewish, Muslim and Christian,Gender Studies (GNDS),Units: 3.00
GNDS*370,Writing Lives: Feminism and Women's Writing,Gender Studies (GNDS),Units: 3.00
GNDS*375,Queer/Race Studies,Gender Studies (GNDS),Units: 3.00
GNDS*380,Special Topics in Gender Studies,Gender Studies (GNDS),Units: 3.00
GNDS*401,Debates on Feminism and Islam,Gender Studies (GNDS),Units: 3.00
GNDS*410,Special Topics in Gender Studies,Gender Studies (GNDS),Units: 3.00
GNDS*412,Seminar in Sexual and Gender Diversity,Gender Studies (GNDS),Units: 3.00
GNDS*421,Gender and Poverty,Gender Studies (GNDS),Units: 3.00
GNDS*427,Towards the Human: Race and the Politics of Expression,Gender Studies (GNDS),Units: 3.00
GNDS*428,Gender Performance,Gender Studies (GNDS),Units: 3.00
GNDS*432,Settler Colonialism and Indigenous Politics,Gender Studies (GNDS),Units: 3.00
GNDS*440,Social Justice Practicum: Learning through Community Organizing and Activism,Gender Studies (GNDS),Units: 6.00
GNDS*445,Feminist and Queer Ethnography,Gender Studies (GNDS),Units: 3.00
GNDS*480,Special Topics in Gender Studies,Gender Studies (GNDS),Units: 3.00
GNDS*510,Directed Special Studies,Gender Studies (GNDS),Units: 6.00
GNDS*520,Directed Special Studies,Gender Studies (GNDS),Units: 3.00
GNDS*530,Directed Special Studies,Gender Studies (GNDS),Units: 3.00
GNDS*594,Independent Study,Gender Studies (GNDS),Units: 3.00
GEOL*102,Gemstones: Their Art, History and Science,Geology (GEOL),Units: 3.00
GEOL*104,The Dynamic Earth,Geology (GEOL),Units: 3.00
GEOL*106,Environmental Geology and Natural Hazards,Geology (GEOL),Units: 3.00
GEOL*107,History of Life,Geology (GEOL),Units: 3.00
GEOL*200,Oceanography,Geology (GEOL),Units: 3.00
GEOL*211,Geological Engr Field Methods,Geology (GEOL),Units: 4.50
GEOL*212,Introduction to Mineralogy,Geology (GEOL),Units: 3.00
GEOL*221,Geological Field Methods,Geology (GEOL),Units: 3.00
